# x	y	u	v	flags	mask
1.8898e+01	1.1189e+00	2.9829e-02	3.8672e-02	1.0000e+00	0.0000e+00
1.9271e+01	1.1189e+00	2.9829e-02	3.8672e-02	1.0000e+00	0.0000e+00
1.9644e+01	1.1189e+00	2.9829e-02	3.8672e-02	1.0000e+00	0.0000e+00
2.4865e-01	7.4596e-01	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
6.2163e-01	7.4596e-01	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
9.9461e-01	7.4596e-01	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
1.3676e+00	7.4596e-01	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
1.7406e+00	7.4596e-01	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
2.1136e+00	7.4596e-01	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
2.4865e+00	7.4596e-01	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
2.8595e+00	7.4596e-01	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
3.2325e+00	7.4596e-01	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
3.6055e+00	7.4596e-01	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
3.9785e+00	7.4596e-01	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
4.3514e+00	7.4596e-01	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
4.7244e+00	7.4596e-01	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
5.0974e+00	7.4596e-01	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
5.4704e+00	7.4596e-01	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
5.8433e+00	7.4596e-01	-4.1673e+00	1.2547e+00	1.0000e+00	0.0000e+00
6.2163e+00	7.4596e-01	-4.1673e+00	1.2547e+00	1.0000e+00	0.0000e+00
6.5893e+00	7.4596e-01	-4.1673e+00	1.2547e+00	1.0000e+00	0.0000e+00
6.9623e+00	7.4596e-01	-1.2941e+00	1.5565e+00	1.0000e+00	0.0000e+00
7.3353e+00	7.4596e-01	3.3547e-01	1.7276e+00	1.0000e+00	0.0000e+00
7.7082e+00	7.4596e-01	1.3954e+00	1.8389e+00	1.0000e+00	0.0000e+00
8.0812e+00	7.4596e-01	2.1719e+00	1.9205e+00	1.0000e+00	0.0000e+00
8.4542e+00	7.4596e-01	3.5113e+00	2.0612e+00	1.0000e+00	0.0000e+00
8.8272e+00	7.4596e-01	4.7837e+00	2.1948e+00	1.0000e+00	0.0000e+00
9.2002e+00	7.4596e-01	5.9852e+00	2.3210e+00	1.0000e+00	0.0000e+00
9.5731e+00	7.4596e-01	6.5665e+00	2.3821e+00	1.0000e+00	0.0000e+00
9.9461e+00	7.4596e-01	7.0267e+00	2.4304e+00	1.0000e+00	0.0000e+00
1.0319e+01	7.4596e-01	7.4488e+00	2.4747e+00	1.0000e+00	0.0000e+00
1.0692e+01	7.4596e-01	7.8272e+00	2.5145e+00	1.0000e+00	0.0000e+00
1.1065e+01	7.4596e-01	8.0950e+00	2.5426e+00	1.0000e+00	0.0000e+00
1.1438e+01	7.4596e-01	8.2729e+00	2.5613e+00	1.0000e+00	0.0000e+00
1.1811e+01	7.4596e-01	8.3478e+00	2.5692e+00	1.0000e+00	0.0000e+00
1.2184e+01	7.4596e-01	8.4279e+00	2.5776e+00	1.0000e+00	0.0000e+00
1.2557e+01	7.4596e-01	8.5051e+00	2.5857e+00	1.0000e+00	0.0000e+00
1.2930e+01	7.4596e-01	8.5475e+00	2.5901e+00	1.0000e+00	0.0000e+00
1.3303e+01	7.4596e-01	8.5475e+00	2.5901e+00	1.0000e+00	0.0000e+00
1.3676e+01	7.4596e-01	8.5475e+00	2.5901e+00	1.0000e+00	0.0000e+00
1.4049e+01	7.4596e-01	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
1.4422e+01	7.4596e-01	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
1.4795e+01	7.4596e-01	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
1.5168e+01	7.4596e-01	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
1.5541e+01	7.4596e-01	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
1.5914e+01	7.4596e-01	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
1.6287e+01	7.4596e-01	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
1.6660e+01	7.4596e-01	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
1.7033e+01	7.4596e-01	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
1.7406e+01	7.4596e-01	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
1.7779e+01	7.4596e-01	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
1.8152e+01	7.4596e-01	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
1.8525e+01	7.4596e-01	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
1.8898e+01	7.4596e-01	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
1.9271e+01	7.4596e-01	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
1.9644e+01	7.4596e-01	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
2.4865e-01	3.7298e-01	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
6.2163e-01	3.7298e-01	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
9.9461e-01	3.7298e-01	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
1.3676e+00	3.7298e-01	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
1.7406e+00	3.7298e-01	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
2.1136e+00	3.7298e-01	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
2.4865e+00	3.7298e-01	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
2.8595e+00	3.7298e-01	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
3.2325e+00	3.7298e-01	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
3.6055e+00	3.7298e-01	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
3.9785e+00	3.7298e-01	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
4.3514e+00	3.7298e-01	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
4.7244e+00	3.7298e-01	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
5.0974e+00	3.7298e-01	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
5.4704e+00	3.7298e-01	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
5.8433e+00	3.7298e-01	-4.1673e+00	1.2547e+00	1.0000e+00	0.0000e+00
6.2163e+00	3.7298e-01	-4.1673e+00	1.2547e+00	1.0000e+00	0.0000e+00
6.5893e+00	3.7298e-01	-4.1673e+00	1.2547e+00	1.0000e+00	0.0000e+00
6.9623e+00	3.7298e-01	-5.2622e-01	1.6371e+00	1.0000e+00	0.0000e+00
7.3353e+00	3.7298e-01	1.2819e+00	1.8270e+00	1.0000e+00	0.0000e+00
7.7082e+00	3.7298e-01	2.3818e+00	1.9425e+00	1.0000e+00	0.0000e+00
8.0812e+00	3.7298e-01	3.1548e+00	2.0237e+00	1.0000e+00	0.0000e+00
8.4542e+00	3.7298e-01	4.4425e+00	2.1590e+00	1.0000e+00	0.0000e+00
8.8272e+00	3.7298e-01	5.6033e+00	2.2809e+00	1.0000e+00	0.0000e+00
9.2002e+00	3.7298e-01	6.6521e+00	2.3911e+00	1.0000e+00	0.0000e+00
9.5731e+00	3.7298e-01	7.1113e+00	2.4393e+00	1.0000e+00	0.0000e+00
9.9461e+00	3.7298e-01	7.4649e+00	2.4764e+00	1.0000e+00	0.0000e+00
1.0319e+01	3.7298e-01	7.7844e+00	2.5100e+00	1.0000e+00	0.0000e+00
1.0692e+01	3.7298e-01	8.0579e+00	2.5387e+00	1.0000e+00	0.0000e+00
1.1065e+01	3.7298e-01	8.2475e+00	2.5586e+00	1.0000e+00	0.0000e+00
1.1438e+01	3.7298e-01	8.3710e+00	2.5716e+00	1.0000e+00	0.0000e+00
1.1811e+01	3.7298e-01	8.4230e+00	2.5771e+00	1.0000e+00	0.0000e+00
1.2184e+01	3.7298e-01	8.4775e+00	2.5828e+00	1.0000e+00	0.0000e+00
1.2557e+01	3.7298e-01	8.5276e+00	2.5881e+00	1.0000e+00	0.0000e+00
1.2930e+01	3.7298e-01	8.5475e+00	2.5901e+00	1.0000e+00	0.0000e+00
1.3303e+01	3.7298e-01	8.5475e+00	2.5901e+00	1.0000e+00	0.0000e+00
1.3676e+01	3.7298e-01	8.5475e+00	2.5901e+00	1.0000e+00	0.0000e+00
1.4049e+01	3.7298e-01	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
1.4422e+01	3.7298e-01	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
1.4795e+01	3.7298e-01	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
1.5168e+01	3.7298e-01	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
1.5541e+01	3.7298e-01	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
1.5914e+01	3.7298e-01	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
1.6287e+01	3.7298e-01	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
1.6660e+01	3.7298e-01	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
1.7033e+01	3.7298e-01	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
1.7406e+01	3.7298e-01	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
1.7779e+01	3.7298e-01	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
1.8152e+01	3.7298e-01	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
1.8525e+01	3.7298e-01	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
1.8898e+01	3.7298e-01	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
1.9271e+01	3.7298e-01	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
1.9644e+01	3.7298e-01	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
